windows,win_rate,rw_spd_pct,score,mean_pct,uniform_rw_spd_pct,mean_excess,min_excess,selection_metric,active_terms,a_ma,a_dd,a_mvrv,a_flow,bias,m_max
2007,72.19730941704036,52.36456870865941,62.28093906284988,44.02432057661242,44.1534515035299,4.88325885365657,-17.62256759893254,58.11081499682639,4,0.0,0.5,0.5,0.3,0.2,3.0
2007,73.04434479322371,45.760112021505115,59.40222840736442,43.17252189120083,44.1534515035299,4.031460168244988,-7.923837747224404,58.10843334221227,2,0.0,0.0,0.5,0.3,0.0,3.0
2007,71.79870453413054,51.32640551139444,61.56255502276249,44.413409177209275,44.1534515035299,5.272347454253429,-17.350453778047946,58.106056855669905,3,0.0,0.5,1.0,0.3,0.0,3.0
2007,71.20079720976582,64.57494135208738,67.8878692809266,44.97626485214414,44.1534515035299,5.835203129188296,-24.29777138482988,58.08853103095498,5,1.0,1.0,2.0,0.3,0.2,3.0
2007,71.15097159940208,58.727405836156834,64.93918871777946,44.980371861282904,44.1534515035299,5.8393101383270665,-18.252005559371913,58.065671730342494,3,0.0,0.5,1.0,0.0,0.2,5.0
2007,69.50672645739911,65.6435266011829,67.575126529291,46.62395376270931,44.1534515035299,7.48289203975347,-22.82575457771476,58.06534011005421,4,1.0,0.0,2.0,0.3,0.2,5.0
2007,69.65620328849027,60.37554400453865,65.01587364651446,46.460821631259,44.1534515035299,7.31975990830316,-20.941858082612963,58.058512459874635,3,1.0,0.0,2.0,0.3,0.0,5.0
2007,72.29696063776781,59.319844347068525,65.80840249241817,43.80434320871921,44.1534515035299,4.663281485763365,-19.31894380600319,58.05065192324351,4,1.0,0.5,1.0,0.0,0.2,3.0
2007,70.95166915794718,63.78034138418418,67.36600527106569,45.141395994803766,44.1534515035299,6.000334271847923,-20.400797200656132,58.04653257637547,4,1.0,0.0,2.0,0.3,0.2,3.0
2007,71.94818136522171,51.9278216415091,61.938001503365406,44.13422444282741,44.1534515035299,4.993162719871562,-18.896048749659656,58.04120290402456,4,1.0,0.5,1.0,0.3,0.0,3.0
2007,71.74887892376681,57.71457198283419,64.7317254533005,44.29481503325021,44.1534515035299,5.153753310294368,-18.866874654173312,58.021846978508506,4,0.0,0.5,1.0,0.15,0.2,3.0
2007,69.45690084703537,65.74247941831172,67.59969013267354,46.57709904657955,44.1534515035299,7.436037323623706,-20.157781654584955,58.01699994680746,3,0.0,0.0,2.0,0.15,0.2,5.0
2007,72.44643746885899,47.00560541492529,59.726021441892144,43.58043049786077,44.1534515035299,4.439368774904923,-14.418481340568032,58.013433983359874,3,0.0,0.5,0.5,0.3,0.0,3.0
2007,73.04434479322371,49.80208257275375,61.42321368298873,42.975720741959805,44.1534515035299,3.8346590190039582,-19.633335667211878,58.01003276759176,4,1.0,1.0,0.5,0.15,0.0,3.0
2007,70.90184354758345,60.19046272814492,65.5461531378642,45.10201199212134,44.1534515035299,5.960950269165501,-18.684376891403673,58.0019277698524,3,1.0,0.0,2.0,0.3,0.0,3.0
2007,70.10463378176382,69.2903327111557,69.69748324645977,45.88411978491355,44.1534515035299,6.743058061957707,-27.56180660435895,57.99437678333869,5,1.0,1.0,2.0,0.15,0.2,5.0
2007,72.0976581963129,51.927250225473855,62.01245421089338,43.815382522114824,44.1534515035299,4.6743207991589735,-9.158829773113055,57.95652035921387,1,0.0,0.0,1.0,0.0,0.0,5.0
2007,72.44643746885899,53.85890161356389,63.15266954121144,43.46649760898234,44.1534515035299,4.325435886026498,-18.699607941281716,57.95646753892066,5,1.0,0.5,0.5,0.15,0.2,3.0
2007,71.6990533134031,52.746925778087146,62.22298954574512,44.21341802163299,44.1534515035299,5.072356298677144,-20.110473432858814,57.956235667518044,3,0.0,1.0,1.0,0.3,0.0,3.0
2007,72.0976581963129,51.927250225473855,62.01245421089338,43.81477247731739,44.1534515035299,4.673710754361542,-9.16008930450123,57.95621533681515,1,0.0,0.0,1.0,0.0,0.0,3.0
2007,70.20428500249129,58.24005710284719,64.22217105266924,45.68683705281131,44.1534515035299,6.545775329855465,-23.695073620296945,57.9455610276513,4,0.0,1.0,1.0,0.3,0.2,5.0
2007,70.85201793721974,64.24807425246287,67.5500460948413,45.00208990678337,44.1534515035299,5.861028183827529,-22.976352472636506,57.927053922001555,5,1.0,0.5,2.0,0.3,0.2,3.0
2007,72.14748380667663,54.916333093601324,63.53190845013898,43.62720881414704,44.1534515035299,4.4861470911911985,-18.229109326205453,57.887346310411836,4,1.0,0.5,0.5,0.0,0.2,5.0
2007,69.15794718485301,66.43999167924794,67.79896943205048,46.598810939698645,44.1534515035299,7.457749216742802,-23.776148946170366,57.878379062275826,4,0.0,0.5,2.0,0.3,0.2,5.0
2007,72.84504235176881,49.5468724164995,61.195957384134154,42.855487702532216,44.1534515035299,3.714425979576375,-14.509230424993618,57.85026502715051,3,1.0,0.5,0.5,0.0,0.0,5.0
2007,71.25062282012955,58.240053730031114,64.74533827508033,44.4441868725451,44.1534515035299,5.303125149589257,-21.368076334625353,57.84740484633733,4,0.0,1.0,1.0,0.3,0.2,3.0
2007,70.65271549576482,60.88752387500045,65.77011968538264,45.02519993399413,44.1534515035299,5.884138211038294,-19.59744769862559,57.83895771487948,3,0.0,0.5,2.0,0.3,0.0,3.0
2007,69.65620328849027,63.51787756906746,66.58704042877886,46.01200199688421,44.1534515035299,6.87094027392836,-25.3069875708648,57.83410264268724,4,1.0,1.0,2.0,0.3,0.0,5.0
2007,72.44643746885899,54.38217559492538,63.41430653189218,43.21469877078336,44.1534515035299,4.0736370478275115,-15.100909647994488,57.83056811982117,3,0.0,0.5,0.5,0.0,0.2,5.0
2007,71.20079720976582,62.7151339266336,66.95796556819971,44.4490037624109,44.1534515035299,5.30794203945505,-21.957949929529505,57.82490048608836,4,1.0,1.0,2.0,0.15,0.0,3.0
2007,70.802192326856,61.19415167454292,65.99817200069947,44.824554549516655,44.1534515035299,5.683492826560813,-20.512410233540756,57.81337343818633,4,1.0,0.5,2.0,0.3,0.0,3.0
2007,70.90184354758345,64.88027788161962,67.89106071460154,44.72291613415483,44.1534515035299,5.581854411198994,-22.05642283767424,57.81237984086914,5,1.0,0.5,2.0,0.15,0.2,3.0
2007,70.55306427503737,53.681781474879976,62.11742287495868,45.054697540381106,44.1534515035299,5.9136358174252575,-20.75597293517998,57.80388090770924,3,0.0,1.0,1.0,0.15,0.0,5.0
2007,72.39661185849526,54.38217559492536,63.38939372671031,43.207171939665486,44.1534515035299,4.0661102167096415,-15.111212394315704,57.801891899080374,3,0.0,0.5,0.5,0.0,0.2,3.0
2007,72.99451918285999,50.880256379962184,61.93738778141109,42.58572924567738,44.1534515035299,3.444667522721531,-18.9736677252533,57.79012421426869,3,1.0,1.0,0.5,0.0,0.0,3.0
2007,71.49975087194818,52.26026298618748,61.88000692906783,44.0767212272307,44.1534515035299,4.935659504274857,-16.451020302696882,57.78823604958944,3,0.0,0.5,1.0,0.15,0.0,3.0
2007,70.0548081714001,58.88032728519609,64.46756772829809,45.519997378468865,44.1534515035299,6.378935655513027,-25.272708179388466,57.78740277493448,5,1.0,1.0,1.0,0.3,0.2,5.0
2007,70.55306427503737,53.707904140183366,62.130484207610365,44.97470946302198,44.1534515035299,5.8336477400661355,-22.187521004787143,57.763886869029676,4,0.0,1.0,0.5,0.3,0.2,5.0
2007,69.45690084703537,61.199058870365626,65.3279798587005,46.063738705865575,44.1534515035299,6.9226769829097385,-19.841168642852924,57.76031977645047,3,1.0,0.0,2.0,0.15,0.0,5.0
