time,AdrActCnt,AdrBalCnt,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,HashRate,IssTotNtv,PriceUSD,TxCnt,TxTfrCnt,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,IssTotUSD,ROI1yr,ROI30d,SplyCur,SplyExNtv,volume_reported_spot_usd_1d
2010-11-06,588,58859,218,8.19405221,1805984.193341907,0.0,0.0335046542292811,10900.0,0.400982302746932,165,252,,,,,4370.707099941559,,498.4810488760178,4503900.0,,9396.96179627
2010-11-07,688,58984,241,6.73312638,1535423.0,0.0,0.0370395489415447,12050.0,0.34,210,291,,,,,4097.0,,302.59027471336424,4515950.0,,27937.74052692
2010-11-08,1570,58355,275,4.59520726,1101553.413401521,0.83,0.042265045472717,13750.0,0.243184628872005,241,354,,,,,3343.7886469900686,,159.25866617484544,4529700.0,,38339.26195402
2010-11-09,651,58453,217,4.06257605,986537.5322437184,0.0,0.0399576940439629,10850.0,0.217272694330801,193,282,,,,,2357.4087334891906,,123.6553688954481,4540550.0,,12808.30486113
2010-11-10,655,58588,203,4.25825739,1044611.9615505532,0.0,0.0457771834440332,10150.0,0.229549731151373,196,306,,,,,2329.929771186436,,141.6312959488137,4550700.0,,6110.1298337
2010-11-11,594,58750,219,4.10381259,1017704.115,0.0,0.0493852373115432,10950.0,0.2231,172,256,,,,,2442.945,,135.08956796628027,4561650.0,,1111.550263
2010-11-12,457,58851,169,4.88620474,1225700.82,0.0,0.0381100689755745,8450.0,0.2682,117,169,,,,,2266.29,,155.7559655433351,4570100.0,,10494.46308814
2010-11-13,587,58923,223,4.93212505,1264425.0,0.0,0.0502872507784207,11150.0,0.276,118,168,,,,,3077.4,,170.5882352941177,4581250.0,,6351.5839966
2010-11-14,945,58757,256,4.88743661,1281923.712,0.0,0.0577288618801601,12800.0,0.27904,164,247,,,,,3571.712,,165.75238095238095,4594050.0,,4793.8131794
2010-11-15,4487,58954,200,4.51276218,1236024.2382014918,0.48,0.0451006733438751,10000.0,0.268464555815313,5457,9397,,,,,2684.64555815313,,165.80649090625045,4604050.0,,2337.4988037
2010-11-16,3228,59017,197,3.76028119,1038127.5,0.0,0.044424163243717,9850.0,0.225,8121,5178,,,,,2216.25,,120.58823529411768,4613900.0,,8609.6730792
2010-11-17,674,59183,247,4.00641517,1119271.842635885,0.0,0.0556993315796857,12350.0,0.241939333722969,186,283,,,,,2987.9507714786673,,136.2688805888369,4626250.0,,8662.60689971
2010-11-18,651,59345,257,4.39720823,1248185.9971408525,0.0,0.063399410028978,12850.0,0.269057790765634,1846,279,,,,,3457.392611338397,,175.8297083433117,4639100.0,,10253.2690408
2010-11-19,635,59378,150,4.48312449,1293102.314,0.1,0.0512033075039661,7500.0,0.27829,9313,281,,,,,2087.175,,181.10101010101008,4646600.0,,583.44613385
2010-11-20,783,59543,116,4.49841005,1316703.4752533028,1.04,0.0395972244697338,5800.0,0.283015964932788,9227,703,,,,,1641.4925966101705,,164.50090180634396,4652400.0,,4119.07125308
2010-11-21,768,59658,140,4.36944711,1289488.95,0.98,0.0477897536703684,7000.0,0.27675,9857,498,,,,,1937.25,,170.00000000000003,4659400.0,,212.67088
2010-11-22,651,59766,163,4.46021601,1330251.75,0.58,0.0556409274876431,8150.0,0.285,199,315,,,,,2322.75,,172.58009430974462,4667550.0,,7818.64285736
2010-11-23,627,59814,140,4.38599831,1322663.9225,0.53,0.0477897536703684,7000.0,0.28295,184,296,,,,,1980.65,,146.0220850360838,4674550.0,,1361.81867519
2010-11-24,960,59844,177,4.33600482,1324960.7259094084,0.12,0.0604199028546799,8850.0,0.282905736411455,3844,4044,,,,,2503.715767241377,,103.35586485646832,4683400.0,,710.24141758
2010-11-25,927,59984,181,4.23185505,1313886.0,0.0,0.061785324388119,9050.0,0.28,4745,4962,,,,,2534.0,,85.43046357615897,4692450.0,,469.9930752
2010-11-26,1177,60159,194,4.23141948,1337291.46,0.37,0.066222944371796,9700.0,0.2844,1089,1613,,,,,2758.68,,51.51838039424612,4702150.0,,9510.98109453
2010-11-27,828,60261,180,4.17587813,1333255.45,0.02,0.0614439690047592,9000.0,0.283,265,444,,,,,2547.0,,63.48931253610628,4711150.0,,515.8978472
2010-11-28,707,60415,172,3.97931625,1280745.1258474588,0.0,0.0587131259378811,8600.0,0.271358679135009,281,502,,,,,2333.6846405610772,,42.82035743947842,4719750.0,,5746.30470424
2010-11-29,905,60446,209,3.37289742,1090592.3409386345,0.03,0.0713432751221925,10450.0,0.230559456458212,247,395,,,,,2409.346319988316,,16.67366139775595,4730200.0,,8802.05644856
2010-11-30,817,60625,202,3.0371558,986930.46,0.01,0.0722655508954609,10100.0,0.2082,261,433,,,,,2102.82,,8.155844155844152,4740300.0,,4570.5792061
2010-12-01,1127,60616,188,3.31113157,1080556.75,0.04,0.0754950217057436,9400.0,0.2275,324,554,,,,,2138.5,,16.951511748947198,4749700.0,,1752.72324825
2010-12-02,770,60720,188,3.6445754,1213570.5,0.06,0.0754950217057436,9400.0,0.255,259,430,,,,,2397.0,,31.57894736842105,4759100.0,,4800.553787
2010-12-03,887,60657,189,3.57134671,1197192.5615404167,0.01,0.0758965909701358,9450.0,0.251060083576856,198,320,,,,,2372.517789801289,,30.015579273358885,4768550.0,,633.78483925
2010-12-04,731,60867,229,2.90733946,979902.5143191101,0.01090727,0.0919593615458261,11450.0,0.205000526008182,190,313,,,,,2347.256022793684,,-10.587555424586627,4780000.0,,6673.4025762
2010-12-05,685,61078,239,2.86401711,972047.1415201632,0.04,0.0959750541897487,11950.0,0.202850017533606,192,317,,,,,2424.057709526592,,-21.713508602649352,4791950.0,,1178.0291393
2010-12-06,742,61320,241,2.83306957,980016.0,0.04518713,0.0967781927185332,12050.0,0.204,228,377,,,,,2458.2,,-49.12493678586396,4804000.0,,863.020207
2010-12-07,1138,61407,239,3.1967626,1124140.9067013457,0.07214637,0.0959750541897487,11950.0,0.233420385739334,330,541,,,,,2789.3736095850413,,-31.346945370784123,4815950.0,,5411.79520427
2010-12-08,903,61608,238,3.24906898,1152890.58,0.04,0.0955734849253564,11900.0,0.2388,282,481,,,,,2841.72,,-1.8030041176298,4827850.0,,789.863565
2010-12-09,857,61781,223,2.71091675,967759.8088667459,0.03727261,0.092247198273048,11150.0,0.199991694330801,273,449,,,,,2229.907391788431,,-7.953599532249278,4839000.0,,4411.9354408
2010-12-10,644,61978,147,2.7619015,988655.4,0.07,0.0895303811037848,7350.0,0.204,229,389,,,,,1499.4,,-11.130368579924252,4846350.0,,328.16543868
2010-12-11,1052,62290,175,3.07070131,1106962.8,0.11724798,0.106583787028315,8750.0,0.228,367,642,,,,,1995.0,,2.1963245181533013,4855100.0,,1267.2008993
2010-12-12,1220,62642,171,2.94969685,1069291.0196285793,0.14857412,0.104147586181954,8550.0,0.219853611922852,482,873,,,,,1879.748381940385,,-18.026244622351975,4863650.0,,418.8037469
2010-12-13,1685,62475,141,3.03156879,1108596.826412624,0.31147648,0.0858760798342426,7050.0,0.227605236703682,510,909,,,,,1604.616918760958,,-17.53433452765146,4870700.0,,1425.91938662
2010-12-14,1103,62770,171,3.26966627,1203662.1825,0.04892339,0.104147586181954,8550.0,0.24669,470,779,,,,,2109.1995,,-11.593319954128448,4879250.0,,2403.8267417
2010-12-15,1081,63048,196,3.15229808,1173372.0,0.06743052,0.119373841471713,9800.0,0.24,443,713,,,,,2352.0,,-10.60272397183591,4889050.0,,901.1484578
2010-12-16,954,63239,173,3.26455554,1224229.092,0.10356946,0.105365686605134,8650.0,0.24996,358,595,,,,,2162.154,,11.093333333333325,4897700.0,,3522.62327006
2010-12-17,795,63427,166,3.15712017,1190469.4299240229,0.23443294,0.101102335124002,8300.0,0.242655815312683,294,475,,,,,2014.043267095269,,0.2961410113389802,4906000.0,,130.185227
2010-12-18,879,63685,161,3.11960091,1184286.05,0.06653564,0.09805708406605,8050.0,0.241,348,618,,,,,1940.05,,-10.428165148384087,4914050.0,,41.67057729
2010-12-19,1089,63787,184,3.09706546,1182072.325,0.11564519,0.112065238932629,9200.0,0.2401,371,615,,,,,2208.92,,-13.723094613532638,4923250.0,,487.494493
2010-12-20,1460,63862,159,3.39996207,1316630.4,0.06699317,0.0968389836428693,7950.0,0.267,769,1411,,,,,2122.65,,-5.659032322290212,4931200.0,,2769.8807565
2010-12-21,1083,64067,196,3.01272532,1192935.2875511388,0.15,0.123479413447296,9800.0,0.241436002337814,433,762,,,,,2366.0728229105766,,-12.760252091124114,4941000.0,,2291.81427904
2010-12-22,1237,64192,157,3.10757151,1237212.5,0.13743052,0.113041823764728,7850.0,0.25,516,913,,,,,1962.5,,-12.280701754385955,4948850.0,,949.37609
2010-12-23,1002,64417,145,3.09503865,1238876.9513576252,0.06,0.104401684368698,7250.0,0.249970127995324,362,648,,,,,1812.283427966099,,-11.655724334573591,4956100.0,,2160.7383892
2010-12-24,845,64590,148,3.05891168,1230948.0,0.07829328,0.106561719217705,7400.0,0.248,379,688,,,,,1835.2,,-12.338292200865268,4963500.0,,1252.0458158
2010-12-25,1076,64889,168,3.06790542,1242477.81,0.06743052,0.120961951544422,8400.0,0.2499,465,874,,,,,2099.16,,-10.750000000000004,4971900.0,,175.4417
2010-12-26,1032,65088,145,3.23677185,1319286.1766978384,0.09564519,0.104401684368698,7250.0,0.264962127410871,439,800,,,,,1920.9754237288148,,-6.834695003209913,4979150.0,,4203.0328292
2010-12-27,1151,65012,166,3.21872427,1320603.886680302,0.08664517,0.119521928311751,8300.0,0.264785388661601,378,674,,,,,2197.7187258912886,,-6.436258423462533,4987450.0,,1270.151704
2010-12-28,1015,65261,169,3.39360976,1403847.9,0.09339267,0.121681963160758,8450.0,0.281,473,855,,,,,2374.45,,3.552980466931809,4995900.0,,4238.983397
2010-12-29,1042,65345,165,3.55514947,1501245.0,0.14752729,0.118801916695415,8250.0,0.3,383,672,,,,,2475.0,,30.11828038134442,5004150.0,,5363.74749398
2010-12-30,1049,65455,169,3.53000117,1503780.0,0.0806039,0.121681963160758,8450.0,0.3,396,694,,,,,2535.0,,44.092219020172905,5012600.0,,759.917027
2010-12-31,876,65624,162,3.51255257,1506210.0,0.02335061,0.116641881846407,8100.0,0.3,382,668,,,,,2430.0,,31.86813186813186,5020700.0,,428.4412
2011-01-01,1071,65813,181,3.49431915,1508925.0,0.08915258,0.130322102556788,9050.0,0.3,473,842,,,,,2715.0,,17.647058823529406,5029750.0,,841.9497608
2011-01-02,1097,65914,175,3.46374621,1511398.845,0.08767732,0.126002032858773,8750.0,0.29997,418,716,,,,,2624.7375,,19.481359093936344,5038500.0,,1584.6618221
2011-01-03,1405,65969,156,3.38619201,1488658.5,0.72825402,0.123832415934612,7800.0,0.295,997,1456,,,,,2301.0,,43.90206978699456,5046300.0,,420.850466
2011-01-04,1111,66173,141,3.41744847,1510698.9825,0.03767732,0.114301127146323,7050.0,0.29895,842,1289,,,,,2107.5975,,47.37489482862539,5053350.0,,548.3304369
2011-01-05,1497,66116,154,3.39994438,1512830.351059409,0.08648973,0.124839528939956,7700.0,0.298916302162478,1161,1711,,,,,2301.655526651081,,46.52759909925393,5061050.0,,106.19443563
2011-01-06,1166,66175,141,3.37409013,1510293.8,0.09308601,0.114301127146323,7050.0,0.298,519,895,,,,,2100.9,,27.66665561626805,5068100.0,,1031.2757853
2011-01-07,1269,66294,164,3.59662517,1624416.0,0.04352512,0.132945991858135,8200.0,0.32,887,1408,,,,,2624.0,,34.00335008375209,5076300.0,,13152.1498161
2011-01-08,1439,66498,170,3.60311438,1641881.92,0.01765433,0.137809869609042,8500.0,0.3229,1219,1874,,,,,2744.65,,61.456705029909706,5084800.0,,512.0372754
2011-01-09,1390,66644,163,3.58303029,1645022.85,0.15,0.132135345566317,8150.0,0.323,1065,1654,,,,,2632.45,,58.33333333333335,5092950.0,,546.1842181
2011-01-10,1458,66811,162,3.56790627,1665951.9195,0.05884469,0.131324699274499,8100.0,0.32659,1167,1770,,,,,2645.379,,43.24122807017543,5101050.0,,3360.6529941
2011-01-11,1564,66941,172,3.47434474,1668760.5935,0.05212907,0.139431162192678,8600.0,0.32659,1188,1855,,,,,2808.674,,48.54884445319118,5109650.0,,1578.65990513
2011-01-12,1248,67143,167,3.37613389,1631616.4616808898,0.28,0.135377930733588,8350.0,0.318799621274109,988,1478,,,,,2661.97683763881,,40.06690965953146,5118000.0,,10508.16658726
2011-01-13,1700,67032,188,3.31520101,1628462.24,0.02493887,0.152401502861764,9400.0,0.3176,1102,1696,,,,,2985.44,,28.7445782155742,5127400.0,,7147.03041942
2011-01-14,1622,66946,181,4.10741466,2054528.6655201616,0.06493887,0.146726978819039,9050.0,0.399990005844535,1080,1653,,,,,3619.9095528930416,,66.66250243522292,5136450.0,,10691.1105788
2011-01-15,1425,67139,157,3.93479597,1985699.8,0.10493887,0.134789940555296,7850.0,0.386,799,1414,,,,,3030.1,,54.42470795327253,5144300.0,,591.1502249
2011-01-16,1501,67254,174,3.89072744,1993128.87,0.0862786,0.159478007688148,8700.0,0.38679,731,1333,,,,,3365.073,,59.398611363007184,5153000.0,,1085.15873273
2011-01-17,1356,67473,181,3.48443916,1804136.475,0.1580748,0.165893789606637,9050.0,0.3495,655,1220,,,,,3162.975,,45.0207468879668,5162050.0,,6360.69439524
2011-01-18,1462,67595,141,3.11008305,1617876.609,0.05768351,0.129232178643844,7050.0,0.31299,708,1294,,,,,2206.5795,,30.35818408996251,5169100.0,,4950.5107684
2011-01-19,1523,67687,169,3.07260733,1620521.3745,0.05,0.154895306317799,8450.0,0.31299,730,1354,,,,,2644.7655,,17.224719101123583,5177550.0,,2247.62096063
2011-01-20,1474,67878,186,3.78751517,2022871.5,0.09736667,0.170476490976986,9300.0,0.39,749,1381,,,,,3627.0,,61.53348971306991,5186850.0,,6900.04944037
2011-01-21,1931,67970,174,4.03324208,2181663.4005,0.05048576,0.159478007688148,8700.0,0.41991,976,1780,,,,,3653.217,,67.964,5195550.0,,3351.62059014
2011-01-22,2184,68094,165,4.1752733,2289856.885448276,0.46923415,0.151229145221519,8250.0,0.44003552893045,1256,2224,,,,,3630.2931136762127,,76.03524567490777,5203800.0,,4513.91125516
2011-01-23,1918,68110,170,4.11467439,2305921.52,0.35905919,0.155811846591869,8500.0,0.4424,914,1679,,,,,3760.4,,78.38709677419355,5212300.0,,505.82674814
2011-01-24,2090,68292,188,3.8538566,2192591.83,0.24,0.172309571525125,9400.0,0.4199,1156,2122,,,,,3947.06,,68.02721088435374,5221700.0,,4516.68184348
2011-01-25,1410,68466,156,3.73958941,2144095.0,0.11905919,0.142980282754891,7800.0,0.41,714,1293,,,,,3198.0,,54.739095736585,5229500.0,,901.2543369
2011-01-26,1771,68372,180,3.28267628,2174423.4521884862,0.51,0.164977249332567,9000.0,0.415085129748685,827,1495,,,,,3735.766167738165,,56.762853058772414,5238500.0,,6315.94719764
2011-01-27,1472,68511,160,3.29852211,2209825.8,0.19,0.164238856456947,8000.0,0.4212,683,1243,,,,,3369.6,,49.89323843416369,5246500.0,,12086.89735527
2011-01-28,1790,68704,158,3.44964227,2335496.9629924037,0.11,0.1728901430173,7900.0,0.444484044418469,961,1764,,,,,3511.423950905905,,48.16134813948968,5254400.0,,2301.76994502
2011-01-29,2012,68834,161,3.35970677,2310215.55,0.39195608,0.176172867251806,8050.0,0.439,1156,2088,,,,,3533.95,,46.333333333333336,5262450.0,,643.63370168
2011-01-30,3365,68947,156,3.62408311,2514657.804152542,2.82108788,0.170701660194296,7800.0,0.477142033898305,2612,5039,,,,,3721.707864406779,,59.047344632768336,5270250.0,,4775.80901023
2011-01-31,2089,69037,170,3.88967746,2772066.2538391287,0.78108788,0.186021039955323,8500.0,0.525136870251315,1055,1965,,,,,4463.663397136178,,75.04562341710499,5278750.0,,32708.40250239
2011-02-01,1901,69029,164,5.02344554,3740570.612495323,0.77,0.179455591486312,8200.0,0.707510116890707,854,1554,,,,,5801.582958503796,,135.86029165940158,5286950.0,,23264.17908735
2011-02-02,1491,69074,158,4.95514811,3841068.5658988873,0.05817975,0.1728901430173,7900.0,0.725434821741671,727,1317,,,,,5730.935091759201,,145.91010906497323,5294850.0,,4126.0155456
2011-02-03,1273,69178,160,4.68663449,3679638.958740473,0.16000999,0.175078625840304,8000.0,0.693898367621274,641,1196,,,,,5551.186940970192,,132.11184733944606,5302850.0,,6064.11978878
2011-02-04,1505,69196,194,5.36029838,4308260.083308008,0.12359852,0.212282833831369,9700.0,0.810958971361777,714,1271,,,,,7866.302022209236,,171.299680042534,5312550.0,,33965.74143512
2011-02-05,1514,69198,179,5.79068626,4851459.767508475,0.17826263,0.19586921265884,8950.0,0.911671477498539,697,1285,,,,,8159.459723611923,,205.9300260062212,5321500.0,,13634.19935074
2011-02-06,1345,69286,177,5.59155797,4786654.3,0.10112588,0.193680729835836,8850.0,0.898,684,1248,,,,,7947.3,,180.625,5330350.0,,7608.76970652
2011-02-07,1389,69370,203,5.25293615,4749954.826266509,0.31547204,0.222131006534886,10150.0,0.889421369959088,685,1253,,,,,9027.626905084744,,175.44793123539426,5340500.0,,1949.54330076
2011-02-08,1472,69463,168,5.35492291,4910290.2,0.17736992,0.209786304584443,8400.0,0.918,711,1297,,,,,7711.2,,184.21052631578948,5348900.0,,6306.76961277
2011-02-09,2127,69779,192,5.69602563,5444505.240353621,0.06551728,0.248133431243539,9600.0,1.01605024547049,1054,1949,,,,,9754.082356516705,,211.1088047614716,5358500.0,,47455.0071488
2011-02-10,3556,70418,186,5.38116292,5258581.175754528,0.88294408,0.240379261517178,9300.0,0.979652963179427,1852,3423,,,,,9110.772557568673,,199.9641639913736,5367800.0,,25568.80501058
2011-02-11,4302,71295,186,5.62034798,5667836.858608103,0.48910687,0.240379261517178,9300.0,1.05406945353594,2163,4006,,,,,9802.845917884242,,230.6369842358233,5377100.0,,13213.53572254
2011-02-12,3312,72048,196,5.66318761,5810866.7208188865,0.74186934,0.253302877727779,9800.0,1.07870328404442,1735,3165,,,,,10571.292183635316,,239.64209195353277,5386900.0,,4353.78652009
2011-02-13,3244,72442,198,5.42738984,5666640.0,0.25,0.255887600969899,9900.0,1.05,1605,2951,,,,,10395.0,,162.50655882839882,5396800.0,,3398.29831012
2011-02-14,4141,72192,196,5.31812686,5785130.253980148,2.73,0.253302877727779,9800.0,1.07001262419638,1824,3335,,,,,10486.123717124525,,177.20534305605702,5406600.0,,7532.40991521
2011-02-15,3347,72534,225,5.15817185,5688742.5,0.24346193,0.290781364738522,11250.0,1.05,1956,3568,,,,,11812.5,,171.4651361203754,5417850.0,,9085.50414354
2011-02-16,2995,72796,232,5.01369832,5601496.39657908,0.59,0.299827896085942,11600.0,1.031687628872,1872,3053,,,,,11967.5764949152,,195.18959338254652,5429450.0,,7465.03308264
2011-02-17,3527,73541,231,5.00090272,5658222.117843977,0.13346193,0.298535534464882,11550.0,1.0399231975453,2042,3695,,,,,12011.112931648217,,232.25444823965623,5441000.0,,4184.96085737
2011-02-18,3589,73979,212,4.27713788,4900748.064413793,0.52,0.361872356546793,10600.0,0.898955914669784,1815,3280,,,,,9528.93269549971,,187.21553872960288,5451600.0,,32719.75152632
2011-02-19,2904,74324,161,4.46173899,5154063.108382349,0.54,0.291801360363519,8050.0,0.944028116890707,1436,2620,,,,,7599.426340970191,,142.05849151043768,5459650.0,,3454.71585862
2011-02-20,3176,74796,198,4.04564986,4731160.75,0.5,0.358861300322836,9900.0,0.865,1753,3238,,,,,8563.5,,105.9965230644662,5469550.0,,8503.38041899
2011-02-21,3317,75415,194,3.8865163,4579269.097085039,0.11,0.351611577083991,9700.0,0.835747428404442,1804,3358,,,,,8106.750055523086,,89.92726119997835,5479250.0,,1435.86370932
2011-02-22,3759,75955,211,4.03903963,4814783.961983051,0.25546822,0.382422900849083,10550.0,0.877041779661017,1944,3545,,,,,9252.790775423728,,98.24633355809608,5489800.0,,10650.28820188
2011-02-23,3811,76606,243,4.11116115,4951755.0,0.40785377,0.440420686759845,12150.0,0.9,2042,3737,,,,,10935.0,,114.33674684448678,5501950.0,,6057.76931795
2011-02-24,3644,77067,207,4.46075117,5452189.834365869,0.13769472,0.375173177610238,10350.0,0.989095265926359,1886,3485,,,,,10237.136002337817,,141.24274778691685,5512300.0,,12708.12028708
2011-02-25,3465,77603,225,4.09708361,5052126.064284776,0.46097152,0.407796932185041,11250.0,0.914652001753361,1847,3429,,,,,10289.835019725311,,120.35287130308448,5523550.0,,4276.30173593
2011-02-26,3482,77925,276,4.20136279,5304781.3,0.50049575,0.500230903480318,13800.0,0.958,1639,3004,,,,,13220.4,,127.44539411206075,5537350.0,,4452.63170401
2011-02-27,3685,78382,244,3.85737612,4967031.020867007,1.09,0.548738299564689,12200.0,0.895033114552893,2058,3748,,,,,10919.403997545294,,101.36450920839916,5549550.0,,21576.81744681
2011-02-28,3029,78797,150,3.66264324,4780290.6825832855,0.60445377,0.414505490200174,7500.0,0.860220923436587,1549,2818,,,,,6451.656925774402,,95.9500964548034,5557050.0,,4108.59689775
2011-03-01,5342,79795,130,3.45556491,5124568.612797254,0.33085377,0.359238091506817,6500.0,0.921096891876096,2697,5055,,,,,5987.129797194624,,93.04459184839136,5563550.0,,21413.4272225
2011-03-02,3528,80055,168,3.49629585,5237075.805,0.4578,0.464246149024195,8400.0,0.9399,1758,3219,,,,,7895.16,,78.98190990668617,5571950.0,,2533.96277938
2011-03-03,4893,80803,186,3.4729141,5241203.321109728,7.0163,0.513986807848217,9300.0,0.939073383401519,3011,5713,,,,,8733.382465634126,,32.729322306861505,5581250.0,,2520.5789488
2011-03-04,3311,81216,221,3.31231304,5039221.53,0.7108,0.610704755561592,11050.0,0.9011,1767,3195,,,,,9957.155,,24.215156619664423,5592300.0,,2469.56419698
2011-03-05,3547,81477,277,3.30711769,5089490.617042488,2.47320002,0.765453471902993,13850.0,0.90784060666277,1738,3137,,,,,12573.592402279364,,30.831927127153087,5606150.0,,11115.0386486
2011-03-06,3340,81910,274,3.2074455,4972280.153261108,5.2014,0.757163362098989,13700.0,0.884770973115138,1775,3267,,,,,12121.36233167739,,9.101817028969364,5619850.0,,10775.11277662
2011-03-07,3410,82274,211,3.17308684,4941148.190155928,5.92707488,0.583071056214914,10550.0,0.877583864406779,1719,3161,,,,,9258.509769491518,,-3.739023752864379,5630400.0,,13527.29787862
2011-03-08,3893,82722,187,3.11400943,4884427.257975895,4.05000002,0.516750177782885,9350.0,0.866071591466979,2270,4281,,,,,8097.769380216253,,-3.555502063810806,5639750.0,,3931.42188925
2011-03-09,3353,82941,160,3.08389438,4857065.0,3.17779297,0.503590332559942,8000.0,0.86,1653,3093,,,,,6880.0,,-3.307922538497293,5647750.0,,3881.21600555
2011-03-10,2916,83229,110,3.286687,5204779.428652833,3.18833744,0.41663112167079,5500.0,0.920670309760374,1596,2961,,,,,5063.686703682057,,0.2908834161627416,5653250.0,,7895.07394061
2011-03-11,3072,83406,130,3.13277134,4980580.0,5.61222915,0.492382234701844,6500.0,0.88,1718,3070,,,,,5720.0,,-13.390109994756305,5659750.0,,3301.73293993
2011-03-12,3286,83554,140,3.23180751,5201031.059143924,1.53693618,0.530257791217371,7000.0,0.917815513150205,2872,4345,,,,,6424.708592051435,,-6.312179144391172,5666750.0,,4319.59966173
2011-03-13,2864,83728,117,3.12541924,5062738.774,1.89539295,0.443144011231659,5850.0,0.89249,2549,3852,,,,,5221.0665,,-15.329108816682997,5672600.0,,595.4206011
2011-03-14,2899,83667,112,3.09976092,5075884.496938982,1.80522325,0.424206232973896,5600.0,0.893924922852133,2543,3627,,,,,5005.979567971945,,-17.129674482818942,5678200.0,,4676.61653707
2011-03-15,3265,83816,112,3.0094772,4957637.712,1.66139999,0.424206232973896,5600.0,0.87224,2725,4374,,,,,4884.544,,-16.92952380952381,5683800.0,,2405.41084962
2011-03-16,3221,83826,136,2.90524469,4843905.104790184,1.8,0.51510756861116,6800.0,0.851211665692578,3202,4597,,,,,5788.239326709529,,-20.448446453435995,5690600.0,,6761.32006973
2011-03-17,3133,84066,141,2.80330055,4702954.263,1.36939294,0.534045346868923,7050.0,0.82542,3073,4534,,,,,5819.211,,-21.388571428571428,5697650.0,,6042.76763965
2011-03-18,3336,84123,120,2.72116816,4574094.637082555,1.40139999,0.454506678186317,6000.0,0.801959208065459,2631,4207,,,,,4811.755248392754,,-22.267245857907167,5703650.0,,10971.32359872
2011-03-19,2955,84320,115,2.5915635,4367691.0,1.18779295,0.435568899928554,5750.0,0.765,2901,4250,,,,,4398.75,,-26.43687516484352,5709400.0,,7457.82756979
2011-03-20,4447,84546,137,2.50871253,4238599.375,2.5170787,0.518895124262713,6850.0,0.7415,3728,6573,,,,,5079.275,,-17.515421179204615,5716250.0,,4502.62403926
2011-03-21,4824,85409,148,2.56031946,4344078.6405,9.24789295,0.560558236429792,7400.0,0.75897,5783,8217,,,,,5616.378,,-19.60303020425097,5723650.0,,2780.4512132
2011-03-22,3967,85826,119,2.71742347,4635992.925691177,11.0502,0.450719122534764,5950.0,0.809130292811222,2220,4097,,,,,4814.325242226771,,-6.458925686563935,5729600.0,,9499.23737253
2011-03-23,6561,87149,157,2.8434557,4875168.6395,16.9935627,0.594646237293766,7850.0,0.84971,4225,7406,,,,,6670.2235,,1.6706688074666771,5737450.0,,11029.25030887
2011-03-24,4450,87905,152,2.88481841,5011834.350629459,8.41023194,0.575708459036003,7600.0,0.872374365867914,2036,4409,,,,,6630.045180596146,,-0.5321769043781565,5745050.0,,12259.77389937
2011-03-25,4172,88323,173,2.91145917,5084947.449,5.1827,0.59678695292035,8650.0,0.88377,1829,4165,,,,,7644.6105,,-1.803333333333342,5753700.0,,4225.52951098
2011-03-26,4838,88664,138,2.79254753,4926465.12,4.4501,0.473188789594268,6900.0,0.8552,3192,6121,,,,,5900.88,,-13.53714556513992,5760600.0,,10250.97673431
2011-03-27,4933,89294,143,2.67675364,4741090.5,6.4002327,0.490333310956379,7150.0,0.822,2343,5057,,,,,5877.3,,-10.129754439475333,5767750.0,,4439.0672079
2011-03-28,5444,89394,168,2.58237,4590540.340762947,4.3,0.576055917766935,8400.0,0.794740500292227,2977,6013,,,,,6675.820202454706,,-17.041701430874006,5776150.0,,10141.70469831
2011-03-29,4473,89693,163,2.56999182,4584115.254934538,3.48010001,0.558911396404824,8150.0,0.792509941554646,2373,5123,,,,,6458.956023670365,,-11.45467931088356,5784300.0,,3312.30058905
2011-03-30,3574,89937,156,2.55673793,4574057.930303921,4.0509,0.534909066497868,7800.0,0.789706312098189,1537,3438,,,,,6159.709234365873,,-8.197267634073786,5792100.0,,2532.13336351
2011-03-31,4121,90306,201,2.53409399,4552424.9115,3.91,0.689209758756868,10050.0,0.78461,1885,4210,,,,,7885.3305,,-14.817864774041151,5802150.0,,5429.15614952
2011-04-01,3259,90534,176,2.49434063,4498314.5045,3.41,0.603487151946312,8800.0,0.77411,1387,3233,,,,,6812.168,,-17.63911054367486,5810950.0,,2483.68752958
2011-04-02,3350,90850,180,2.51639313,4551142.7005,2.84040002,0.617202769036001,9000.0,0.78199,1622,3513,,,,,7037.91,,-16.727487561465153,5819950.0,,1965.23279665
2011-04-03,3571,91281,175,2.50130518,4540557.3,4.1491133,0.60005824767389,8750.0,0.779,1617,3619,,,,,6816.25,,-13.550105426700698,5828700.0,,3074.75574179
2011-04-04,4753,91731,178,2.1702087,3969568.0,6.00815472,0.610344960491157,8900.0,0.68,2190,4722,,,,,6052.0,,-25.096983434164063,5837600.0,,21652.68835204
2011-04-05,4246,92142,194,2.2785139,4184864.864454528,5.0305,0.677833306935831,9700.0,0.715691834599649,1881,4153,,,,,6942.2107956165955,,-19.109932813481457,5847300.0,,6522.71448864
