window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-02-23 → 2017-02-23,84114.06710114426,251689.8114505232,165684.55177646494,186347.06134183763,48.67678493210464,61.00703573635789,12.330250804253254
2016-02-24 → 2017-02-24,84114.06710114426,251689.8114505232,165265.68698425943,185908.39494920033,48.426829430589926,60.74526372732375,12.318434296733827
2016-02-25 → 2017-02-25,84114.06710114426,251689.8114505232,164859.64767736723,185466.02761402162,48.18452747426046,60.48128319905802,12.296755724797556
2016-02-26 → 2017-02-26,84114.06710114426,251689.8114505232,164447.72546434795,185017.03691104555,47.93871492267755,60.213350208684446,12.274635286006898
2016-02-27 → 2017-02-27,83741.40168431975,251689.8114505232,164044.81661026474,184587.97172414284,47.81433479348405,60.04615952018179,12.231824726697738
2016-02-28 → 2017-02-28,83741.40168431975,251689.8114505232,163644.740461663,184170.41514720157,47.57612107704656,59.79753759067228,12.22141651362572
2016-02-29 → 2017-02-28,83741.40168431975,251689.8114505232,163461.003818709,183932.95932657266,47.466720432402305,59.65615142276543,12.189430990363128
2016-03-01 → 2017-03-01,81402.75502744006,251689.8114505232,163059.29716565687,183515.77247940804,47.95228941848566,59.96522554143235,12.01293612294669
2016-03-02 → 2017-03-02,79180.86023057195,251689.8114505232,162644.35578767446,183084.0127467563,48.38212450244707,60.23058617039902,11.848461667951952
2016-03-03 → 2017-03-03,77557.66620995408,251689.8114505232,162210.46406959204,182615.1111610777,48.61411300175932,60.33202244535802,11.7179094435987
2016-03-04 → 2017-03-04,77557.66620995408,251689.8114505232,161774.11278519878,182128.96667333072,48.36352671064667,60.052841087386845,11.689314376740178
2016-03-05 → 2017-03-05,77557.66620995408,251689.8114505232,161318.50936009956,181595.61102897138,48.10188436743095,59.746547471338815,11.644663103907867
2016-03-06 → 2017-03-06,77557.66620995408,247705.51160938002,160843.91323223722,181004.48928215902,48.94933980901537,60.7981974907535,11.848857681738131
2016-03-07 → 2017-03-07,77557.66620995408,244557.62237222082,160388.45008512968,180429.90544122673,49.59928480142381,61.600159422386966,12.000874620963152
2016-03-08 → 2017-03-08,77557.66620995408,244557.62237222082,159964.40281601672,179916.7787581003,49.34536421434238,61.29289785482831,11.94753364048593
2016-03-09 → 2017-03-09,77557.66620995408,244557.62237222082,159529.2476262797,179379.9887892847,49.08479217603946,60.97146665140092,11.88667447536146
2016-03-10 → 2017-03-10,77557.66620995408,244557.62237222082,159115.6694984099,178877.03959458767,48.837140537455824,60.67029938989078,11.833158852434956
2016-03-11 → 2017-03-11,77557.66620995408,244557.62237222082,158691.58966148514,178347.8609652783,48.58320044868556,60.353425875986865,11.770225427301305
2016-03-12 → 2017-03-12,77557.66620995408,244557.62237222082,158262.11745525664,177826.35056911336,48.326031395412755,60.04114411966221,11.715112724249458
2016-03-13 → 2017-03-13,77557.66620995408,244557.62237222082,157816.5957324435,177280.11032512944,48.059251850644344,59.714054067343184,11.65480221669884
2016-03-14 → 2017-03-14,77557.66620995408,244557.62237222082,157372.30451991284,176721.7212422685,47.793209138573836,59.379689259295944,11.586480120722108
2016-03-15 → 2017-03-15,77557.66620995408,244557.62237222082,156931.0529169142,176171.89295921958,47.52898655244938,59.05045068002668,11.521464127577296
2016-03-16 → 2017-03-16,77557.66620995408,244557.62237222082,156505.038914342,175651.47828487624,47.27388828035268,58.738825044725516,11.464936764372837
2016-03-17 → 2017-03-17,77557.66620995408,244557.62237222082,156104.7168271074,175163.19460855532,47.03417439273606,58.4464395330512,11.412265140315135
2016-03-18 → 2017-03-18,77557.66620995408,244557.62237222082,155735.86482722234,174706.78764006041,46.81330487374849,58.17314187538509,11.359837001636599
2016-03-19 → 2017-03-19,77557.66620995408,244424.4163880815,155335.4834824195,174178.33557808405,46.61073412734348,57.90288914058015,11.292155013236673
2016-03-20 → 2017-03-20,77557.66620995408,242953.27742632237,154930.94063184116,173627.7520078704,46.78073006463782,58.08502722133223,11.30429715669441
2016-03-21 → 2017-03-21,77557.66620995408,242953.27742632237,154513.61237670376,173069.8911382975,46.528408825840586,57.74773842299579,11.219329597155202
2016-03-22 → 2017-03-22,77557.66620995408,242261.1505855176,154113.2042067826,172523.49308447004,46.480824790727254,57.6586629205555,11.177838129828245
2016-03-23 → 2017-03-23,77557.66620995408,242261.1505855176,153723.07014429895,171994.03946483735,46.24395423272858,57.33720425704271,11.093250024314123
