window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-05-14 → 2019-05-14,11532.59653702185,31396.444360089477,19604.866844811186,20852.82217493692,40.63799914141063,46.92054490616674,6.282545764756108
2018-05-15 → 2019-05-15,11748.881065347285,31396.444360089477,19606.615346219056,20850.616630305198,39.993429022185914,46.32500951094324,6.331580488757325
2018-05-16 → 2019-05-16,11748.881065347285,31396.444360089477,19609.179823850696,20848.25665779576,40.006481417504205,46.31299798323349,6.306516565729282
2018-05-17 → 2019-05-17,11748.881065347285,31396.444360089477,19613.66141394943,20845.715514606487,40.02929132034815,46.30006435298555,6.2707730326374005
2018-05-18 → 2019-05-18,11748.881065347285,31396.444360089477,19617.26386828382,20842.86119941695,40.047626694971186,46.28553677444201,6.237910079470822
2018-05-19 → 2019-05-19,11748.881065347285,31396.444360089477,19617.317741542916,20840.15466574502,40.047900893141666,46.27176135796247,6.2238604648208025
2018-05-20 → 2019-05-20,11748.881065347285,31396.444360089477,19618.350822525957,20837.427567465496,40.05315895475238,46.25788127401204,6.204722319259666
2018-05-21 → 2019-05-21,11906.71357595092,31396.444360089477,19620.472323883245,20834.958239301795,39.57858029629665,45.809994823617586,6.231414527320936
2018-05-22 → 2019-05-22,11908.140809060415,31396.444360089477,19623.572496361012,20832.379194859037,39.590063173524356,45.79279239175944,6.202729218235085
2018-05-23 → 2019-05-23,11908.140809060415,31396.444360089477,19624.047988335777,20829.40176886654,39.59250305739378,45.777514376488895,6.185011319095118
2018-05-24 → 2019-05-24,11908.140809060415,31396.444360089477,19621.927360077123,20825.87462731806,39.58162151373811,45.75941561515112,6.1777941014130064
2018-05-25 → 2019-05-25,11908.140809060415,31396.444360089477,19619.753224121163,20822.41964664981,39.57046540694684,45.74168713170872,6.171221724761885
2018-05-26 → 2019-05-26,11452.753156563938,31396.444360089477,19614.248910132526,20818.784546714494,40.92269415064872,46.96237669632029,6.039682545671575
2018-05-27 → 2019-05-27,11342.00058454483,31396.444360089477,19607.944406899845,20815.018946858687,41.217517248894744,47.2365051274357,6.018987878540955
2018-05-28 → 2019-05-28,11342.00058454483,31396.444360089477,19602.047430599792,20811.280598272646,41.188112412909,47.21786412882271,6.0297517159137115
2018-05-29 → 2019-05-29,11342.00058454483,31396.444360089477,19595.19031282396,20807.256818697642,41.15391990249795,47.19779984970314,6.043879947205191
2018-05-30 → 2019-05-30,11342.00058454483,31396.444360089477,19591.56531918852,20803.69474258628,41.13584413995868,47.180037820742236,6.0441936807835575
2018-05-31 → 2019-05-31,11342.00058454483,31396.444360089477,19586.44911836916,20800.043192200086,41.110332583135545,47.16182963493033,6.051497051794783
2018-06-01 → 2019-06-01,11342.00058454483,31396.444360089477,19581.853765870746,20796.53254966158,41.08741819792573,47.14432407567474,6.05690587774901
2018-06-02 → 2019-06-02,11342.00058454483,31396.444360089477,19576.765755138797,20793.07517384219,41.062047208887606,47.12708412697266,6.065036918085056
2018-06-03 → 2019-06-03,11342.00058454483,31396.444360089477,19574.419935956583,20789.75098866351,41.050349955109496,47.11050832354532,6.060158368435822
2018-06-04 → 2019-06-04,11342.00058454483,31396.444360089477,19574.662079970527,20786.521871653746,41.05155738831809,47.09440657050792,6.042849182189833
