window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-03-26 → 2017-03-26,77557.66620995408,242261.1505855176,152609.61783349092,152609.6178334909,45.56791977296628,45.56791977296626,-1.4210854715202004e-14
2016-03-27 → 2017-03-27,77557.66620995408,242261.1505855176,152216.10629041004,152216.10629041004,45.32899857189225,45.32899857189225,0.0
2016-03-28 → 2017-03-28,77557.66620995408,242261.1505855176,151835.33130675694,151835.33130675694,45.097810394485606,45.097810394485606,0.0
2016-03-29 → 2017-03-29,77557.66620995408,242261.1505855176,151452.07960787194,151452.07960787194,44.86511847522354,44.86511847522354,0.0
2016-03-30 → 2017-03-30,77557.66620995408,242261.1505855176,151058.30073214302,151058.300732143,44.626034962678645,44.62603496267863,-1.4210854715202004e-14
2016-03-31 → 2017-03-31,77557.66620995408,240409.57450928085,150648.9624896463,150648.9624896463,44.88206312286386,44.88206312286386,0.0
2016-04-01 → 2017-04-01,77557.66620995408,239692.8133775258,150242.87932354756,150242.87932354756,44.830016429732574,44.830016429732574,0.0
2016-04-02 → 2017-04-02,77557.66620995408,238866.74323962914,149835.11659807578,149835.11659807578,44.80680921311405,44.80680921311405,0.0
2016-04-03 → 2017-04-03,77557.66620995408,238866.74323962914,149422.90945737428,149422.90945737428,44.55127049930338,44.55127049930338,0.0
2016-04-04 → 2017-04-04,77557.66620995408,238866.74323962914,149011.75680091424,149011.7568009142,44.29638548971126,44.29638548971125,-1.4210854715202004e-14
2016-04-05 → 2017-04-05,77557.66620995408,238866.74323962914,148601.06523158267,148601.06523158267,44.04178632090193,44.04178632090193,0.0
2016-04-06 → 2017-04-06,77557.66620995408,238866.74323962914,148183.09979545747,148183.0997954575,43.78267787900791,43.782677879007935,2.1316282072803006e-14
2016-04-07 → 2017-04-07,77557.66620995408,238866.74323962914,147764.7734862579,147764.77348625794,43.523345721820874,43.523345721820895,2.1316282072803006e-14
2016-04-08 → 2017-04-08,77557.66620995408,238866.74323962914,147347.18686351244,147347.18686351247,43.26447211691602,43.26447211691604,2.1316282072803006e-14
2016-04-09 → 2017-04-09,77557.66620995408,238801.04565286302,146919.67432659454,146919.67432659454,43.016965010460666,43.016965010460666,0.0
2016-04-10 → 2017-04-10,77557.66620995408,236992.38357409684,146492.70997448184,146492.70997448187,43.23715995123118,43.2371599512312,2.1316282072803006e-14
2016-04-11 → 2017-04-11,77557.66620995408,236254.11874277255,146067.36201675693,146067.3620167569,43.17027552499009,43.17027552499007,-2.1316282072803006e-14
2016-04-12 → 2017-04-12,77557.66620995408,235364.71702839778,145646.52865475765,145646.52865475765,43.14690762654166,43.14690762654166,0.0
2016-04-13 → 2017-04-13,77557.66620995408,235364.71702839778,145240.31523243774,145240.31523243774,42.889496173622966,42.889496173622966,0.0
2016-04-14 → 2017-04-14,77557.66620995408,234820.83213053396,144829.9053633345,144829.9053633345,42.7768567163107,42.7768567163107,0.0
2016-04-15 → 2017-04-15,77557.66620995408,232915.65491887127,144420.73828800503,144420.738288005,43.03806494516826,43.038064945168244,-1.4210854715202004e-14
2016-04-16 → 2017-04-16,77557.66620995408,232915.65491887127,144019.1925620273,144019.1925620273,42.77960013797378,42.77960013797378,0.0
2016-04-17 → 2017-04-17,77557.66620995408,232915.65491887127,143616.27983094438,143616.27983094438,42.520255424237924,42.520255424237924,0.0
2016-04-18 → 2017-04-18,77557.66620995408,232743.82923860825,143207.1812597443,143207.1812597443,42.30371688335927,42.30371688335927,0.0
2016-04-19 → 2017-04-19,77557.66620995408,228535.52828649737,142797.1561238473,142797.15612384726,43.21129536250677,43.21129536250675,-1.4210854715202004e-14
2016-04-20 → 2017-04-20,77557.66620995408,228454.3622158911,142393.83238885493,142393.83238885493,42.967253687482916,42.967253687482916,0.0
