window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-02-17 → 2019-02-17,8665.013949999768,31396.444360089477,17152.495859809755,18040.934302576356,37.338089846042784,41.24650399657619,3.908414150533403
2018-02-18 → 2019-02-18,8665.013949999768,31396.444360089477,17198.520317007256,18051.6269062964,37.540560418141375,41.29354284774895,3.7529824296075773
2018-02-19 → 2019-02-19,8665.013949999768,31396.444360089477,17242.519251116897,18071.321167047805,37.73412031875419,41.380181745504665,3.646061426750478
2018-02-20 → 2019-02-20,8665.013949999768,31396.444360089477,17287.485557395314,18091.299223430666,37.93193587838768,41.46806911564567,3.5361332372579923
2018-02-21 → 2019-02-21,8665.013949999768,31396.444360089477,17333.3869195321,18117.549094592945,38.133864931283576,41.58354742338396,3.4496824921003864
2018-02-22 → 2019-02-22,8665.013949999768,31396.444360089477,17376.463657123404,18137.307034809157,38.32336790938119,41.67046645953684,3.34709855015565
2018-02-23 → 2019-02-23,8665.013949999768,31396.444360089477,17415.279672852856,18145.60575230432,38.4941271402311,41.70697413787229,3.2128469976411864
2018-02-24 → 2019-02-24,8665.013949999768,31396.444360089477,17461.163616759623,18193.45472463956,38.69597956693276,41.917471108243326,3.221491541310563
2018-02-25 → 2019-02-25,8665.013949999768,31396.444360089477,17504.444070445148,18221.814546620353,38.88637873189827,42.042231501536506,3.155852769638237
2018-02-26 → 2019-02-26,8665.013949999768,31396.444360089477,17547.966307610375,18253.68049521936,39.077841549591916,42.18241603028866,3.1045744806967406
2018-02-27 → 2019-02-27,8665.013949999768,31396.444360089477,17593.384269442515,18284.946641810035,39.27764403017835,42.31996191291291,3.042317882734558
2018-02-28 → 2019-02-28,8665.013949999768,31396.444360089477,17639.774070645817,18316.603169849564,39.48172182188085,42.45922515974087,2.977503337860014
2018-03-01 → 2019-03-01,8665.013949999768,31396.444360089477,17684.965984999737,18346.61496863036,39.68052987548166,42.5912529214759,2.9107230459942386
2018-03-02 → 2019-03-02,8665.013949999768,31396.444360089477,17731.67284484927,18377.14635133071,39.88600247006506,42.72556643430612,2.8395639642410586
2018-03-03 → 2019-03-03,8665.013949999768,31396.444360089477,17779.10197501802,18409.310428299184,40.0946524727842,42.867062487956126,2.7724100151719284
2018-03-04 → 2019-03-04,8665.013949999768,31396.444360089477,17829.06986228786,18445.921776645377,40.31447096360675,43.02812295659228,2.7136519929855254
2018-03-05 → 2019-03-05,8665.013949999768,31396.444360089477,17876.383417755358,18474.177371762675,40.52261253065261,43.152424835565796,2.6298123049131874
2018-03-06 → 2019-03-06,9365.89585383936,31396.444360089477,17923.63898234742,18502.58593666707,38.844893607983515,41.47282161511144,2.6279280071279274
2018-03-07 → 2019-03-07,10097.863393503589,31396.444360089477,17968.907372642614,18530.490459670124,36.95572015566413,39.59243613175917,2.63671597609504
2018-03-08 → 2019-03-08,10208.325616879292,31396.444360089477,18012.483881147895,18558.709735835477,36.83270968438137,39.410691530280836,2.5779818458994654
2018-03-09 → 2019-03-09,10208.325616879292,31396.444360089477,18053.072727967847,18583.659288427538,37.02427386859172,39.528444091961454,2.5041702233697336
